username,bio,followers_count,following_count,is_private,posts_count,fake
mikewilson90,Music lover and artist.,4051,1447,0,464,0
fakegt58a,,28,1166,0,9,1
lindabrown16,Student of life and coding.,4746,1877,0,180,0
mikemiller72,Travel junkie exploring the world.,3147,312,0,24,0
lindawilson43,Tech enthusiast and blogger.,271,635,0,380,0
bot6p4zi,Buy followers here! http://fakefollowers.com,53,800,0,4,1
katewilliams74,Student of life and coding.,4586,1218,0,340,0
chrisjohnson29,Love hiking and photography.,6296,125,0,89,0
markbrown12,Foodie and chef in the making.,7866,631,0,102,0
katejones78,Digital marketer and designer.,8740,1926,0,490,0
markjones86,Tech enthusiast and blogger.,9783,1523,0,309,0
usermjwl0,Get free likes now!,67,2260,0,5,1
markjones43,Foodie and chef in the making.,3876,1124,0,462,0
mikewilson24,Student of life and coding.,5795,1521,0,137,0
mikejohnson31,Tech enthusiast and blogger.,9438,1159,0,134,0
lindawilson74,Digital marketer and designer.,3389,1974,0,220,0
janejohnson77,Bookworm and writer.,3006,162,0,217,0
spamklyiu,,162,2787,1,6,1
janewilson54,Music lover and artist.,9288,1870,1,190,0
usercom1n,Click here for free gifts!!!,35,563,1,2,1
katedavis86,Entrepreneur and startup founder.,1511,1776,0,278,0
markmiller80,Tech enthusiast and blogger.,7034,1506,0,336,0
johnwilson76,Bookworm and writer.,9379,1001,0,206,0
markdavis72,Fitness trainer and nutrition expert.,3101,120,0,236,0
bottfov7,,2,1404,0,3,1
fake66m6c,,166,1407,0,1,1
katemiller13,Digital marketer and designer.,3939,522,1,16,0
katebrown54,Travel junkie exploring the world.,9359,1947,0,63,0
spamacs7t,Buy followers here! http://fakefollowers.com,4,1569,0,3,1
lindamiller64,Foodie and chef in the making.,5139,1294,0,452,0
janemiller85,Fitness trainer and nutrition expert.,5533,1113,0,255,0
spamrjovu,,7,2548,0,2,1
chrissmith5,Bookworm and writer.,3637,439,0,123,0
danwilliams31,Love hiking and photography.,8228,1252,0,156,0
danjones39,Entrepreneur and startup founder.,1644,697,0,232,0
fakepkka3,Follow me for more followers!!!,10,1972,0,2,1
mikejohnson52,Digital marketer and designer.,8851,1282,0,468,0
jessicamiller80,Entrepreneur and startup founder.,3084,317,0,499,0
jessicawilliams99,Love hiking and photography.,2355,671,0,343,0
mikebrown15,Entrepreneur and startup founder.,8779,1367,0,199,0
jessicawilson73,Digital marketer and designer.,7055,1282,0,487,0
botkud20,Don't miss this opportunity!!!,0,2004,0,8,1
johnwilson4,Fitness trainer and nutrition expert.,316,1035,0,237,0
janesmith54,Travel junkie exploring the world.,5560,1923,0,291,0
testq6z4p,Win a free iPhone today!!!,146,1282,0,0,1
user1c49w,Earn $$$ fast and easy!!!,100,2424,1,5,1
alicejones62,Student of life and coding.,9534,588,0,111,0
spam39sdm,Visit www.scamsite.com for great deals,157,2405,1,4,1
katesmith85,Travel junkie exploring the world.,8894,214,0,93,0
fakeq6x04,Buy followers here! http://fakefollowers.com,98,2586,0,3,1
chriswilson37,Digital marketer and designer.,7098,864,1,147,0
chriswilson47,Tech enthusiast and blogger.,1732,101,0,152,0
testg62xn,Follow me for more followers!!!,20,2057,1,8,1
alicewilliams28,Digital marketer and designer.,926,460,1,241,0
spamefsvr,Amazing offers!!! Check this out!!!,17,1972,0,7,1
lindawilliams28,Fitness trainer and nutrition expert.,9797,1154,0,214,0
spamvmphw,Earn $$$ fast and easy!!!,107,1375,1,8,1
testma7wt,,196,2312,0,2,1
fakeuwjym,Click here for free gifts!!!,111,2131,0,3,1
mikesmith42,Digital marketer and designer.,6435,651,1,175,0
katemiller1,Bookworm and writer.,7246,723,0,377,0
chrisdavis68,Travel junkie exploring the world.,5359,1676,0,118,0
danmiller70,Music lover and artist.,5368,1477,0,192,0
johnwilson17,Student of life and coding.,4106,1714,0,209,0
test8f46b,Don't miss this opportunity!!!,165,1218,0,8,1
lindabrown13,Bookworm and writer.,5976,1696,0,145,0
katewilson74,Tech enthusiast and blogger.,8108,1249,0,43,0
botbx1lk,Amazing offers!!! Check this out!!!,47,1815,0,8,1
katejohnson78,Love hiking and photography.,2531,579,0,404,0
markwilliams18,Foodie and chef in the making.,3242,322,0,263,0
botot13h,Buy followers here! http://fakefollowers.com,149,2833,0,8,1
jessicadavis81,Travel junkie exploring the world.,2771,875,1,60,0
jessicabrown19,Music lover and artist.,4706,1873,0,143,0
alicemiller11,Love hiking and photography.,233,1494,0,356,0
jessicawilliams84,Digital marketer and designer.,1628,1628,0,41,0
chrisbrown77,Bookworm and writer.,4562,461,0,213,0
testlznhx,Visit www.scamsite.com for great deals,56,659,1,8,1
danmiller42,Bookworm and writer.,2506,1429,0,59,0
mikesmith47,Foodie and chef in the making.,952,1244,0,55,0
danmiller45,Entrepreneur and startup founder.,9695,996,0,389,0
alicedavis51,Fitness trainer and nutrition expert.,4653,1287,0,223,0
mikemiller86,Tech enthusiast and blogger.,5455,1433,0,31,0
jessicawilliams39,Student of life and coding.,7983,490,0,489,0
markjohnson96,Bookworm and writer.,6126,1215,0,226,0
johnbrown14,Tech enthusiast and blogger.,4968,911,0,218,0
danwilliams20,Bookworm and writer.,8148,1953,0,207,0
userat2i9,Amazing offers!!! Check this out!!!,140,2873,0,3,1
janewilliams4,Travel junkie exploring the world.,2891,295,0,458,0
user1vl0q,Win a free iPhone today!!!,121,1728,0,7,1
mikebrown42,Student of life and coding.,2825,226,1,24,0
test8sh3k,Buy followers here! http://fakefollowers.com,12,2060,1,7,1
boturuxq,Visit www.scamsite.com for great deals,122,1270,0,3,1
katewilson55,Digital marketer and designer.,2538,1260,1,374,0
alicedavis43,Tech enthusiast and blogger.,876,650,1,136,0
katesmith64,Music lover and artist.,3349,109,0,476,0
janejones60,Entrepreneur and startup founder.,540,1190,0,347,0
markjohnson46,Fitness trainer and nutrition expert.,9200,1684,0,489,0
janejohnson90,Entrepreneur and startup founder.,3414,1674,0,404,0
testfzfdg,Follow me for more followers!!!,57,2832,0,3,1
danjones21,Music lover and artist.,3808,1391,0,356,0
lindawilson11,Digital marketer and designer.,7310,575,0,119,0
mikemiller78,Digital marketer and designer.,1761,1132,0,171,0
mikejohnson73,Foodie and chef in the making.,442,536,0,46,0
botowrb6,Win a free iPhone today!!!,194,886,1,9,1
janemiller38,Fitness trainer and nutrition expert.,9080,1831,0,136,0
johnjones66,Digital marketer and designer.,8386,1978,0,370,0
danjohnson16,Travel junkie exploring the world.,3189,1460,0,494,0
markmiller14,Travel junkie exploring the world.,5164,927,0,15,0
chrissmith40,Digital marketer and designer.,1253,546,0,25,0
katejones20,Student of life and coding.,3583,1952,0,347,0
jessicajones47,Music lover and artist.,9941,1082,0,215,0
johnmiller26,Student of life and coding.,573,1873,0,142,0
janedavis96,Student of life and coding.,9669,1427,0,35,0
bot5pu5r,,91,2155,0,9,1
danjones22,Digital marketer and designer.,5761,381,0,350,0
danwilliams33,Digital marketer and designer.,722,1491,0,68,0
chrisjones95,Love hiking and photography.,7378,332,0,137,0
chriswilliams73,Digital marketer and designer.,804,1968,0,55,0
jessicajones66,Student of life and coding.,2820,1966,0,251,0
johnjohnson86,Love hiking and photography.,3918,975,0,244,0
fake1d6g6,Win a free iPhone today!!!,121,2846,1,6,1
janejohnson35,Foodie and chef in the making.,5681,1604,0,317,0
fakezhx90,Get free likes now!,83,1160,0,4,1
jessicajohnson42,Bookworm and writer.,1255,812,0,140,0
johndavis12,Love hiking and photography.,676,1519,0,452,0
danwilson46,Student of life and coding.,804,1947,1,154,0
danwilson74,Foodie and chef in the making.,8809,1107,0,93,0
chrisjones51,Travel junkie exploring the world.,693,1871,0,290,0
mikejones31,Digital marketer and designer.,5678,1875,0,357,0
bott6b0m,Follow me for more followers!!!,26,1541,1,9,1
markjones96,Digital marketer and designer.,3521,329,0,154,0
jessicajones97,Travel junkie exploring the world.,1523,321,0,451,0
mikewilson59,Music lover and artist.,6695,1961,0,347,0
testyxviv,Don't miss this opportunity!!!,108,2915,0,6,1
janejohnson36,Entrepreneur and startup founder.,2599,1927,1,177,0
testi4llv,Don't miss this opportunity!!!,180,2945,0,8,1
testee6aj,Get free likes now!,171,938,1,5,1
bot8tr7e,Amazing offers!!! Check this out!!!,43,1823,0,8,1
alicejones35,Foodie and chef in the making.,2880,1396,0,429,0
chrisdavis1,Love hiking and photography.,7164,588,0,80,0
alicejones91,Love hiking and photography.,417,143,0,317,0
lindajohnson21,Love hiking and photography.,2327,107,0,147,0
spambn45h,,28,1215,1,0,1
johndavis51,Foodie and chef in the making.,2993,908,0,125,0
chrisjones30,Foodie and chef in the making.,9159,1779,0,254,0
danjones11,Entrepreneur and startup founder.,2052,586,0,348,0
usere1euz,Click here for free gifts!!!,127,860,0,9,1
alicejones31,Tech enthusiast and blogger.,2659,1891,0,87,0
spams9f9q,Earn $$$ fast and easy!!!,14,548,0,0,1
chrisdavis17,Digital marketer and designer.,7895,408,0,341,0
alicewilson38,Music lover and artist.,6922,477,0,404,0
alicewilliams36,Travel junkie exploring the world.,2700,984,0,67,0
useru3iyv,Buy followers here! http://fakefollowers.com,154,777,0,4,1
marksmith44,Student of life and coding.,5985,705,0,98,0
markbrown7,Student of life and coding.,9863,188,0,317,0
userlgx2l,Win a free iPhone today!!!,59,1334,0,2,1
lindasmith89,Love hiking and photography.,6187,489,1,332,0
lindamiller4,Tech enthusiast and blogger.,327,757,0,335,0
userj9j08,,97,2452,0,6,1
chriswilson5,Fitness trainer and nutrition expert.,844,859,1,281,0
testh3spq,Buy followers here! http://fakefollowers.com,5,2818,1,8,1
katewilson95,Digital marketer and designer.,9416,1234,1,111,0
danjones60,Music lover and artist.,9360,274,0,204,0
johndavis31,Digital marketer and designer.,2105,1047,0,248,0
fake5p0is,Win a free iPhone today!!!,196,685,0,6,1
katemiller53,Foodie and chef in the making.,6937,786,0,198,0
janesmith17,Tech enthusiast and blogger.,4382,282,0,155,0
userjxqhc,Click here for free gifts!!!,53,2778,0,0,1
danjones73,Travel junkie exploring the world.,4811,1902,0,360,0
fake5zwzp,Earn $$$ fast and easy!!!,171,2156,0,1,1
usermop6q,Buy followers here! http://fakefollowers.com,105,769,0,6,1
danjones68,Music lover and artist.,7253,140,0,494,0
fakeu06p2,Click here for free gifts!!!,178,1729,0,8,1
user30ydh,Follow me for more followers!!!,198,2252,1,2,1
fakepdqd1,Don't miss this opportunity!!!,74,693,1,6,1
mikedavis58,Love hiking and photography.,6497,841,0,333,0
chrisbrown51,Tech enthusiast and blogger.,6752,1412,1,460,0
lindamiller91,Entrepreneur and startup founder.,2822,1656,0,235,0
botzzms7,,121,1977,0,6,1
lindawilson24,Travel junkie exploring the world.,7044,258,0,324,0
johndavis96,Tech enthusiast and blogger.,3089,1527,0,237,0
katejohnson29,Music lover and artist.,5210,313,0,487,0
johnmiller36,Fitness trainer and nutrition expert.,3427,1417,1,297,0
bot39idh,Click here for free gifts!!!,189,1292,0,7,1
testkzszs,Don't miss this opportunity!!!,62,871,0,3,1
test8lgua,Win a free iPhone today!!!,16,1996,0,6,1
chrisbrown7,Bookworm and writer.,7338,1434,0,176,0
janebrown33,Tech enthusiast and blogger.,9509,642,0,239,0
chriswilson21,Fitness trainer and nutrition expert.,9975,1826,0,33,0
testtbuqg,Get free likes now!,185,670,0,7,1
spamh84m0,Get free likes now!,33,2953,0,6,1
fake871rh,Get free likes now!,95,1167,1,5,1
danbrown68,Foodie and chef in the making.,8144,1551,0,438,0
katemiller96,Fitness trainer and nutrition expert.,8984,423,0,187,0
mikemiller75,Digital marketer and designer.,9593,246,0,188,0
alicebrown58,Entrepreneur and startup founder.,6673,1796,1,375,0
alicewilson48,Music lover and artist.,4424,1218,0,107,0
spamqvfzh,Get free likes now!,48,2612,0,6,1
danjones25,Travel junkie exploring the world.,6074,1264,0,126,0
janemiller43,Entrepreneur and startup founder.,6747,1829,0,83,0
fake70iw1,Get free likes now!,152,1854,1,0,1
markwilliams22,Digital marketer and designer.,4891,683,0,332,0
fake7pe5z,Visit www.scamsite.com for great deals,12,1805,0,9,1
johnmiller9,Tech enthusiast and blogger.,690,842,0,222,0
mikejohnson96,Digital marketer and designer.,8439,404,0,366,0
usern2ng8,Buy followers here! http://fakefollowers.com,11,1421,0,8,1
jessicajohnson30,Entrepreneur and startup founder.,5962,988,0,370,0
mikedavis20,Tech enthusiast and blogger.,2309,851,0,481,0
janejohnson56,Fitness trainer and nutrition expert.,3151,649,0,383,0
chrissmith42,Entrepreneur and startup founder.,5188,763,0,300,0
johnjohnson50,Tech enthusiast and blogger.,8727,1630,0,470,0
janedavis47,Fitness trainer and nutrition expert.,7876,1223,1,297,0
johnjohnson22,Travel junkie exploring the world.,7700,1116,0,292,0
spamkdl2h,Don't miss this opportunity!!!,180,2199,0,9,1
katewilliams90,Foodie and chef in the making.,8045,587,0,138,0
lindajones22,Entrepreneur and startup founder.,3384,582,0,430,0
jessicamiller50,Love hiking and photography.,5396,1213,0,432,0
markbrown64,Bookworm and writer.,9811,972,0,347,0
lindajohnson8,Tech enthusiast and blogger.,468,1904,0,132,0
mikedavis78,Music lover and artist.,2199,1783,0,111,0
spamzwd4e,,23,2046,0,6,1
botq9oa6,Amazing offers!!! Check this out!!!,93,1272,0,3,1
alicesmith90,Travel junkie exploring the world.,9816,348,0,175,0
mikewilliams64,Music lover and artist.,7594,376,1,320,0
jessicamiller95,Travel junkie exploring the world.,4927,1591,0,452,0
johnwilson54,Travel junkie exploring the world.,578,1393,0,117,0
mikejones87,Music lover and artist.,5907,131,0,357,0
lindadavis77,Bookworm and writer.,7981,457,0,387,0
fake3owsc,Don't miss this opportunity!!!,75,2323,0,5,1
markdavis33,Entrepreneur and startup founder.,6250,1979,0,207,0
testfjvya,,181,1036,0,1,1
userjg9om,,75,880,1,7,1
katedavis65,Digital marketer and designer.,5768,1568,0,63,0
katewilson79,Digital marketer and designer.,1312,1325,1,353,0
fakeao7lv,Win a free iPhone today!!!,30,767,1,1,1
chrisjones46,Love hiking and photography.,2949,413,0,235,0
testq6nub,Click here for free gifts!!!,197,1664,0,8,1
users7q6v,Get free likes now!,105,957,1,5,1
mikewilson90,Student of life and coding.,2207,1367,0,201,0
dandavis83,Digital marketer and designer.,3505,115,0,17,0
markdavis1,Entrepreneur and startup founder.,2803,893,0,28,0
danjones86,Tech enthusiast and blogger.,5133,93,0,66,0
katesmith64,Foodie and chef in the making.,1010,602,0,186,0
johnjones3,Entrepreneur and startup founder.,9708,1610,1,468,0
mikewilliams42,Digital marketer and designer.,2317,648,0,288,0
botz1tjw,Don't miss this opportunity!!!,63,2341,0,0,1
alicedavis95,Student of life and coding.,5906,1290,0,24,0
fakees2r3,Don't miss this opportunity!!!,82,1052,1,3,1
katewilliams39,Fitness trainer and nutrition expert.,6255,435,1,123,0
userymz7b,Win a free iPhone today!!!,198,1115,0,0,1
danbrown55,Love hiking and photography.,9514,1535,0,266,0
janejones92,Student of life and coding.,7381,1077,0,333,0
chrisbrown14,Music lover and artist.,3574,560,0,154,0
danwilliams61,Digital marketer and designer.,3218,1523,0,252,0
botfks0k,Win a free iPhone today!!!,104,1837,0,0,1
janemiller18,Fitness trainer and nutrition expert.,6967,420,0,165,0
spam5dzwo,Get free likes now!,176,647,1,9,1
johnwilliams24,Digital marketer and designer.,1682,1829,0,367,0
spampkykv,Get free likes now!,107,2476,0,1,1
alicemiller57,Digital marketer and designer.,2860,348,0,445,0
johndavis86,Student of life and coding.,4686,1497,0,251,0
danjohnson13,Travel junkie exploring the world.,6807,1532,0,20,0
spamiraa6,Get free likes now!,31,1104,1,3,1
janewilliams38,Bookworm and writer.,2504,1631,0,136,0
danwilson73,Bookworm and writer.,6027,1365,0,405,0
katewilson79,Bookworm and writer.,2882,896,0,325,0
katebrown83,Fitness trainer and nutrition expert.,8921,1511,1,330,0
lindajohnson10,Love hiking and photography.,3557,1633,0,56,0
lindadavis90,Student of life and coding.,9352,739,0,225,0
lindajohnson91,Love hiking and photography.,6553,1142,0,213,0
alicesmith59,Fitness trainer and nutrition expert.,9461,764,0,495,0
johndavis71,Digital marketer and designer.,9024,739,0,286,0
lindasmith40,Digital marketer and designer.,5058,370,0,386,0
user739w7,Don't miss this opportunity!!!,112,2130,1,9,1
alicedavis82,Digital marketer and designer.,3586,1398,0,61,0
spamgmm0f,Visit www.scamsite.com for great deals,144,1474,0,6,1
fakewcdzf,Earn $$$ fast and easy!!!,197,785,0,6,1
fake90a26,Visit www.scamsite.com for great deals,93,2636,0,0,1
markdavis72,Travel junkie exploring the world.,717,918,0,304,0
mikewilliams9,Student of life and coding.,8836,474,0,104,0
userdi2b7,Get free likes now!,158,1140,0,5,1
fakea8jau,Win a free iPhone today!!!,9,714,0,5,1
chrismiller56,Music lover and artist.,1825,678,0,357,0
alicewilson7,Travel junkie exploring the world.,1481,1646,0,333,0
lindawilson11,Music lover and artist.,5280,956,0,171,0
lindawilliams37,Foodie and chef in the making.,5493,1239,0,183,0
katebrown76,Travel junkie exploring the world.,5153,603,1,161,0
markjohnson22,Fitness trainer and nutrition expert.,6697,768,1,312,0
danjohnson6,Fitness trainer and nutrition expert.,5930,1748,0,268,0
janewilson31,Fitness trainer and nutrition expert.,9493,1767,0,409,0
danmiller37,Music lover and artist.,5752,1527,1,366,0
spammbb7z,,153,524,1,4,1
johnjohnson63,Entrepreneur and startup founder.,2742,235,0,269,0
jessicawilliams55,Foodie and chef in the making.,3430,271,0,361,0
mikejones74,Travel junkie exploring the world.,3453,1041,0,463,0
markbrown27,Foodie and chef in the making.,9081,1088,0,80,0
chrisdavis14,Travel junkie exploring the world.,7914,539,0,361,0
markwilson28,Travel junkie exploring the world.,7241,426,0,430,0
chriswilliams32,Foodie and chef in the making.,194,449,0,307,0
katesmith39,Digital marketer and designer.,2327,886,0,460,0
markwilliams69,Tech enthusiast and blogger.,5376,1276,0,442,0
mikedavis38,Fitness trainer and nutrition expert.,6660,455,0,174,0
katejones35,Love hiking and photography.,1455,602,0,499,0
mikewilson92,Travel junkie exploring the world.,7096,1225,0,289,0
spamnrqpu,,171,1251,0,0,1
botfu7oe,Get free likes now!,136,971,0,2,1
alicemiller39,Digital marketer and designer.,978,1870,0,359,0
mikemiller42,Digital marketer and designer.,6281,543,0,32,0
alicejones5,Entrepreneur and startup founder.,1543,1455,0,229,0
danjones89,Bookworm and writer.,6127,1022,0,303,0
fake79i2e,Win a free iPhone today!!!,115,2491,0,3,1
katemiller44,Music lover and artist.,3478,1316,0,19,0
testbh8gf,Follow me for more followers!!!,21,2702,0,6,1
testgwtl3,Follow me for more followers!!!,47,2029,1,9,1
